rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,local_result
4,Small Bottle,"I'm in my mid-fifties and I have been using creams targeted to the neck and chest area for a few years now. I have definitely seem some improvement in the texture of that skin. This bottle is very small. It's a lotion consistency and it has a light pleasant scent. It doesn't leave my hands feeling sticky, but the bottle is sticky. I have washed it at least once and it remains sticky. It absorbs quickly. I can't tell if it's doing it's job as I haven't seen any noticeable changes, but it isn't hurting anything either.",[],B09KT4RJG6,B09KT4RJG6,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2022-02-08 19:40:48.608,0,False,Small lotion brings gentle neck relief.
4,Creamy!,"This night cream has a good, thick consistency. It's definitely a cream and not like a balm. It has a strong scent to it. It smells like a flowery perfume. It smells nice, but it is strong. If you are sensitive to smells, this may not be for you. I don't have any problems with it, though I do prefer citrus scents over flowers, but that's just a personal preference. It doesn't leave my skin feeling sticky or greasy. It absorbs pretty well.",[],B07KQ32Z8C,B07KQ32Z8C,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-08-19 22:08:51.015,0,False,Night cream has a strong scent.
5,Leaves Skin Feeling Soft!,"I really like this face oil by Dose of Colors. It is fragrance free, but it has a light, pleasant smell to it. It does feel a bit oily, but that goes away after several minutes. I'm only using this at nighttime, because it's too heavy for daytime use in my opinion. It doesn't annoy my sensitive skin. It leaves my skin feeling super soft!",[],B08PQ6YXSH,B08PQ6YXSH,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-08-08 22:34:01.411,0,False,Works well for sensitive skin.
4,Smells Good!,"I enjoy sugar scrubs! They are wonderful for smoothing rough elbows. This one is a small container. I would consider it more of a travel size or sample size. It smells good. It's got a fruity/beachy smell to it. The scrub has a coarse texture which makes it better for exfoliating, yet I didn't have any troubles with it being too rough on my skin. It is very emollient and has a waxy feel to it.  Because of the waxiness, it coats the skin. I used some on my feet and they became a bit slippery on the tile shower floor. I have had some scrubs that leave you feeling super greasy and waxy, but this one is more of a moderate level of greasiness. It definitely softens the skin.",[],B07W6H8CGT,B07W6H8CGT,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-06-09 14:49:59.261,0,False,Nice sugar scrub for skin.
4,Pleasant Scent,"This perfume by Shakira has a pleasant scent. I can detect sweet and spicy notes in it. It is not very strong, which is good. It definitely fades over the course of the day, but I can still detect light whiffs at the end of the day. The bottle is attractive, but the cap or lid is way too plain. You have the sexy body shaped bottle and then there's a little clear plastic lid that has not aesthetics at all. If you could be the lid to anything and doesn't stand out at all.",[],B08ZSR9HLF,B0BTJ6SYKB,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-06-08 21:33:57.011,0,False,Shakira's perfume has pleasant scent.
4,Non-Irritating,"I am in my early fifties. I have been using anti-aging products for the past several years. This eye cream has minimal smell to it. The consistency is a thin cream. It's not runny, it's just not thick. I have sensitive eyes and this is non-irritating. My eyes water a lot and that often leads to product getting into my eyes and causing stinging and or burning in the eye area. This cream has not bothered me at all. I haven't noticed any difference in the appearance of the skin around my eye, but because I am a regular user of similar products, I really wouldn't expect to see anything new or different. It does seem to hydrate the delicate skin area.",[],B08KYLTK5H,B08KYLTK5H,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-02-25 22:43:05.923,0,False,Effective eye cream for sensitive eyes.
4,Refreshing!,"I like wearing eye masks such as these. They are refreshing and energizing. I store them in my small beauty refrigerator which makes them even more enjoyable. After wearing them, I felt ready to take on the world! It comes with a little spatula so you can take them out of the jar without touching them. It felt like they were slipping as I wore them, but when I went to the bathroom to remove them, they were still in place where I left them. One thing I like about this type of eye mask is that it's easy to go about your day while wearing them. I didn't have any issues with sensitivity thankfully. My eyes are super sensitive.",[],B08KWN77LW,B08KWN77LW,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-01-08 19:21:06.100,0,False,Eye mask is very refreshing.
4,My First Scrunchie!,"This is my first scrunchie. I have not had my hair cut in about 9 months because of the pandemic, so my hair has gotten longer than I've worn it in years! I'm in my early 50's and it's a little below my shoulders now. My hair is thick and coarse. It's long enough to wear in a messy bun for the first time in years! The scrunchie is easy to use and holds up my thick hair pretty well. I don't have to readjust it because it's falling. You can feel the coils inside the fabric. I find it fascinating how it works. When I take it off, it shrinks up again. I like it!",[],B08HXQ3T9K,B08HXQ3T9K,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-12-12 03:48:21.734,0,False,User likes new scrunchie very much.
4,Great for Travel!,"I recently took the Pinrose fragrance quiz on their website and this was the scent that was recommended for me. It's okay. I don't dislike it. I definitely don't love it. It's a musky floral scent. Floral scented fragrances are not my favorites. I prefer either fruity or sweet. This supposedly has peach notes in it, but I don't detect them. Fragrance is a very personal thing and it can smell differently depending on your body chemistry. I do like the concept of the petals. They're basically scented towelettes. They are fairly dry so you're not dripping in scent. I'm planning on putting some of these in my daughter's Christmas stocking. These are also great for travel!",[],B08C52KD43,B0B2L218H2,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-11-20 15:25:19.061,0,False,Mixed feelings about Pinrose fragrance.
4,Fun Way to Try Out a New Scent,"These Pinrose Gilded Fox petals are a fun way to try out a new scent! The box comes with 12 packets. Each packet has a fragrance infused towelette. They aren't too wet, but you are able to rub or wipe them on your pulse points or wherever and transfer the scent to your body. This one has a very interesting smell. At first I didn't detect the chocolate, so it's a bit subtle. The smell is a powdery sweetness with a hint of chocolate. I threw away the wipe in my office trash can and caught pleasant whiffs of it throughout the day. Since the box comes with so many, I plan to put some in my daughter's Christmas stocking so she can try them out. They would also be great for traveling.",[],B08G6FBFSJ,B0B2L218H2,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-11-19 19:33:29.168,0,False,Try new scents with convenience.
5,Best Face Wipes!,"I have tried several different brands of face wipes. These have to be some of the best ones that I have ever used. They have a wonderful, refreshing scent to them. They are wetter than most wipes I have used which makes them more effective at cleansing the face. The cloths are a good size and pretty soft. They didn't irritate my sensitive skin. The package did rip as I was trying to remove the open sticker, so I have put them inside a plastic baggie so they don't dry out prematurely.",[],B08FRQGYDF,B08FRQGYDF,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-11-13 18:27:40.685,0,False,Face wipes are very effective overall.
4,A Bit Oily,"I am in my early fifties and my morning skincare routine calls for Vitamin C serum. This doesn't smell like most other Vitamin C serums that I have used. It has a neutral scent that doesn't linger. The serum consistency is thick, but runny. It's a bit oily and doesn't absorb quickly. My skin can be sensitive at times, but I didn't have any problems with this. Overall, I like it, but I don't love it.",[],B08BZ1RHPS,B08BZ1RHPS,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-08-20 16:59:04.359,3,False,Thick Vitamin C serum is acceptable.
4,Good Variety of Travel Size Skincare Products,"It's difficult to find some targeted skincare products in travel sizes. I can usually find cleansers and moisturizers, but serums and eye creams are not so easy to track down. This travel set comes with a foaming cleanser, an eye cream, a serum, and a moisturizer as well as a beauty spritz. I wasn't sure what the spritz was for, so I sprayed it on my face after washing it, kind of like a toner, but later I discovered that it's more of a setting spray. The sizes are typical for travel. They're small and should last up to a week, I'm guessing. The individual products seem to be fine. I've used the foaming cleanser before, but the other items were all new to me. The scents were light and floral. None of the products were irritating. I have sensitive eyes and skin and nothing bothered them. I do think the kit is a bit pricey, but that's not affecting my review.",[],B085NYYLQ8,B085NYYLQ8,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-08-15 21:25:01.753,0,False,Travel skincare kit meets expectations.
4,Nice Variety of Colors,"This set of gel nail polishes comes in a nice variety of colors. The brushes seem fairly comparable to other nail polishes. What I really like is that there is a little window on the front of each bottle that shows you the color. I've ordered some gel nail polishes that have no color identification on the bottle and I have had to paint (and tape over) a small dot of polish so I can identify them without opening. Overall, I am pleased with these.",[],B085WTCBLG,B085WTCBLG,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-06-26 16:56:34.550,0,False,Gel polish variety with clear identifier.
4,Comfortable Head Band,"I work at home, so I can't get by without wearing a face mask for a good part of the day, but I do wear one if I am going out. I have had issues with some masks not staying over my ears. This is a good way to utilize those masks. The  headband is comfortable and light weight. It has some stretch to it. The buttons are a little loose, so I tightened them before I wore the headband out in public. I found that I had to pay attention to how I was putting it on my head so the buttons were even, otherwise my mask was crooked. It's definitely a helpful item.",[],B088FBNQXW,B088FBNQXW,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-06-25 00:09:00.906,1,False,Helpful face mask headband solution
4,Good Hand Sanitizer!,"For a new (or at least new to me) brand of hand sanitizer, I am pleased with it. I like the pump dispenser which is easy to use. The bottles are a good size. While you can detect the smell of the alcohol, it's not too strong or overpowering like some can be.  With so many new brands out there these day, I wouldn't hesitate to purchase again.",[],B087D7MVHB,B087D7MVHB,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-06-12 15:53:34.185,1,False,Hand sanitizer meets expectations perfectly.
4,Leaves Skin Feeling Soft,"I am in my early fifties. I found a multi-step skincare routine a few years ago and I follow it pretty regularly. The final step for both the morning and evening is face oil. For the longest time, I skipped that step because I didn't want my face feeling oily. Plus, it just seemed that it would clog pores and lead to acne. I recently tried a different face oil and found it wasn't a bad step at all. This oil has a nice, essential oil smell to it. The only ingredient that I can detect by smell is the lavender. It's not overpowering, but it is noticeable. The oil absorbs quicker when it's applied to dry skin. I tried it out on the back of my hand and it absorbed nearly right away. When used as the final step in my skincare routine, it took much longer to absorb. It leaves my skin feeling really soft! I haven't had any problems since using it. I personally only use it at nighttime because I don't want my skin looking oily, even for a little while, during the day.",[],B07PRDZ2BH,B07PRDZ2BH,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-05-07 15:33:12.842,0,False,Author finds face oil helpful finally.
4,Light Weight,"This is a light weight serum. It has a runny, liquidy consistency that's non-greasy. It doesn't leave behind any stickiness or tackiness. There is no scent to it either. It absorbs really fast and immediately hydrates your skin. It leaves a smooth finish. It's non-irritating and doesn't annoy my sensitive skin.",[],B083TLNBJJ,B083TLNBJJ,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-03-26 22:21:03.214,0,False,Lightweight serum for smooth hydration.
4,Soft,"I wear headbands like this in the evening when washing my face and following my skincare routine. These headbands are very soft. I found these to be a little small, but they do stretch enough to accommodate my large head. I have just had other headbands that were a little larger and didn't require being stretched to the max just to fit. I like the variety of colors and have shared these with my eighteen year old daughter. One thing that I do like is that the bow doesn't get off centered as easily as my old one. My old one has to be adjusted every time I put it on. This one seems to be just fine.",[],B082NKQ4ZT,B082NKQ4ZT,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-03-11 13:07:22.329,0,False,Soft headbands with good design.
3,Not The Right Target Audience,"I guess I'm not the right target audience for this Vitamin C/Retinol Moisturizer. I'm in my early fifties. Both of those ingredients are part of my daily skincare routine, so I thought it would be perfect for me. I did not see the recommended for ages 20-30s before ordering. It has a light, barely noticeable citrus smell to it. It absorbs really quickly but in doing so, I found it to be over drying on my mature skin. Other than that issue, I didn't have any other problems with my sensitive skin. Luckily, I have an eighteen year old daughter so I will pass it along to her to use.",[],B084D86YL8,B084D86YL8,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-02-29 17:57:16.646,0,False,Product not suitable for mature skin.
4,Nice Fruity Scent,"This serum is more the consistency of a lotion than serums that I have used in the past. It has a nice fruity smell. It doesn't irritate my sensitive skin. The serum absorbs quickly and isn't tacky or sticky. I am in my early fifties and use an assortment of anti-aging products daily. I haven't seen any new miraculous results with this, but it does moisturize. As a regular user of such products, I really don't think I would see anything new from them, but rather a continuation of what I have already started to achieve.",[],B07WNBZQGT,B07WNBZQGT,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-02-15 13:22:40.365,0,False,Serum moisturizes skin without irritation.
4,Non-Greasy,"I apply body lotion every morning and night. This one is a thinner lotion than some, but it absorbs quickly. My skin just drinks it up! It's non-greasy and has a light, pleasant scent to it. The bottle is a little oddly shaped. It's thin and flat which makes it a little difficult to grip in my opinion.",[],B07SW7D6ZR,B07SW7D6ZR,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-02-03 15:02:24.072,0,False,Body lotion absorbs quickly on skin.
4,Huge Bottle!,"Last summer I decided to grow out my bangs after having them for all of my adult life. I hadn't used much hairspray since the eighties and into the nineties, but I found that I needed to spray my former bangs in order to help train them to their new position. This is a huge bottle of hair spray. It has a standard hair spray smell. It gives a nice mist. It doesn't leave my hair crunchy. It's a flexible hold so my hair moves and looks natural. So far I am pleased with it.",[],B07JDD2L3M,B07JDD2L3M,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-01-18 12:44:21.183,0,False,Nice hairspray for bang control.
4,Easy to Use!,"As I have gotten older (I'm in my early fifties), I've noticed that my eyelashes have become sparser. This eyelash growth serum is easy to use. It doesn't sting or irritate my sensitive eyes either. I haven't seen much change in the length of my lashes yet, but I think I can see some new growth or density. I will continue using this and update my review if necessary.",[],B082MTTFZD,B082MTTFZD,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-01-18 01:59:40.004,1,False,Eyelash growth serum shows some progress.
5,Gentle!,"This goat milk cleanser is very gentle. I have sensitive skin and it doesn't irritate or annoy my skin at all. It has a pump dispenser that works nicely. It's thick, like a lotion consistency. The cleanser doesn't lather or foam. I haven't been able to notice any scent, good or bad. It doesn't dry out my skin. I'm very pleased with it.",[],B07NPWK167,B07NPWK167,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-01-13 15:08:09.878,0,False,Gentle goat milk cleanser soothes skin.
5,Moisturizing,"'Tis the season for dry hands! I go through a lot of hand creams in the winter months. This lotion is not too thick, but it's not runny either. It absorbs nicely and doesn't leave behind any greasiness. It has a light, fruity scent that's not overpowering. In fact, I found it to be barely noticeable. It is very moisturizing and leaves my hands soft. I would order this again.",[],B07J2QZBTP,B07J2QZBTP,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2019-12-22 14:19:15.925,0,False,Winters require good hand moisturizers.
4,Leaves Teeth Clean,"I've used sonic toothbrushes before. I like the pink color of this. It comes with a travel case and extra brush heads. There are several different speeds/settings that you can use. As far as I can tell, there isn't a timer on it which would be nice. The bristles are pretty firm. I'm guessing maybe they are a medium. It does a good job of leaving my teeth clean.",[],B07N45YN6C,B07N45YN6C,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2019-07-08 01:44:25.320,0,False,Toothbrush works well for cleaning teeth.
3,Doesn't Irritate My Skin,"I am in my early 50's and have been a regular user of anti-aging products for the past several years. This serum comes in a glass bottle and has a dropper applicator. It takes about half of the dropper to cover my face. It has a tacky (but not sticky) feel to it which remains for a while even after it has absorbed into the skin. The microbeads have to be crushed or else you have little white beads on your face. It's not difficult to break the beads. I just press on them and they rub into the skin. After applying the serum, my face was really dry. I have been using this at night. I have a multi-step skin care routine so I followed this with my nighttime moisturizer, then retinol, and some face oil. The serum doesn't irritate my sensitive skin. There is a mild scent, but nothing that I could recognize. Overall, it's okay. I haven't noticed any tightening or improvements in my skin. However, as a regular user of anti-aging products, I wasn't expecting anything new.",[],B077YR3333,B077YR3333,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2019-02-19 15:04:57.518,0,False,Middle-aged woman tries anti-aging serum.
4,Easy to Use!,"My husband started a business recently and was looking at options for his bookkeeping. He knew that he wanted to use QuickBooks from his previous experience. Originally he was going to use the web based version, but since this comes with a year of enhanced payroll, he decided to go with this. He consulted with an accountant in getting it set up for his company's needs. He did have to contact customer support to help him get the enhanced payroll feature working. For some reason, it had the number 1234567 prefilled and he couldn't change it without customer support. So far it has been easy to use and has done everything he's needed it to do.",[],B07FZ5HZLM,B07FZ5HZLM,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2019-01-21 17:46:13.968,0,False,Husband uses QuickBooks for accounting.
